Date,S&P,AAPL,CSCO,AMZN,MSFT,IBM
2001-07-03,1234.449951,1.702857,19.190001000000002,14.13,35.235001000000004,112.980003
2001-07-05,1219.23999,1.6564290000000002,17.58,15.27,34.255001,112.099998
2001-07-06,1190.589966,1.5735709999999998,16.790001,15.27,33.029999,106.5
2001-07-09,1198.780029,1.621429,17.25,15.81,32.845001,104.720001
2001-07-10,1181.52002,1.51,16.200001,15.61,32.240002000000004,101.959999
2001-07-11,1180.180054,1.61,16.700001,15.34,33.25,103.849998
2001-07-12,1208.140015,1.74,17.860001,16.49,35.799999,107.25
2001-07-13,1215.680054,1.775,18.74,16.98,35.669998,108.529999
2001-07-16,1202.449951,1.711429,17.709999,16.01,35.59,107.82
2001-07-17,1214.439941,1.792857,17.790001,16.35,35.91,108.529999
2001-07-18,1207.709961,1.485,17.15,15.96,35.285,104.279999
2001-07-19,1215.02002,1.425714,17.76,16.49,36.285,104.0
2001-07-20,1210.849976,1.427143,17.99,16.98,34.59,105.699997
2001-07-23,1191.030029,1.395714,18.27,16.030001000000002,33.544998,105.849998
2001-07-24,1171.650024,1.3635709999999999,18.379998999999998,12.06,33.16,104.510002
2001-07-25,1190.48999,1.319286,18.700001,11.51,33.740002000000004,104.889999
2001-07-26,1202.930054,1.327857,19.379998999999998,12.33,33.294998,106.0
2001-07-27,1205.819946,1.354286,19.059998999999998,12.25,32.735001000000004,104.699997
2001-07-30,1204.52002,1.352143,18.889999,12.55,32.900002,105.849998
2001-07-31,1211.22998,1.342143,19.219998999999998,12.49,33.095001,105.209999
2001-08-01,1215.930054,1.361429,20.299999,12.5,33.235001000000004,107.059998
2001-08-02,1220.75,1.415714,20.25,12.19,33.724998,108.800003
2001-08-03,1214.349976,1.392857,20.049999,12.15,33.445,108.18
2001-08-06,1200.47998,1.3664290000000001,19.540001,11.9,33.064999,106.510002
2001-08-07,1204.400024,1.375,19.26,11.6,33.174999,106.25
2001-08-08,1183.530029,1.35,17.98,11.11,32.43,104.190002
2001-08-09,1183.430054,1.360714,18.290001,10.46,32.505001,104.08000200000001
2001-08-10,1190.160034,1.358571,18.33,9.95,32.759997999999996,104.949997
2001-08-13,1191.290039,1.3635709999999999,18.209999,10.12,32.915001000000004,105.860001
2001-08-14,1186.72998,1.337857,17.65,10.53,32.345001,106.199997
2001-08-15,1178.02002,1.317143,17.0,10.08,31.6,105.010002
2001-08-16,1181.660034,1.332143,17.48,9.81,32.310001,105.75
2001-08-17,1161.969971,1.290714,16.610001,9.99,30.940001000000002,104.589996
2001-08-20,1171.410034,1.294286,16.9,10.4,31.35,104.099998
2001-08-21,1157.26001,1.28,16.01,9.89,30.389999,101.889999
2001-08-22,1165.310059,1.300714,16.48,10.2,30.33,103.959999
2001-08-23,1162.089966,1.272143,16.76,9.63,29.559998999999998,103.0
2001-08-24,1184.930054,1.326429,18.25,10.23,31.025,106.989998
2001-08-27,1179.209961,1.351429,18.01,10.13,31.155001000000002,106.860001
2001-08-28,1161.51001,1.314286,17.09,9.97,30.370001000000002,104.949997
2001-08-29,1148.560059,1.273571,17.08,9.19,30.125,104.129997
2001-08-30,1129.030029,1.273571,16.01,8.69,28.469998999999998,100.360001
2001-08-31,1133.579956,1.325,16.33,8.94,28.525,99.949997
2001-09-04,1132.939941,1.3035709999999998,15.77,8.59,28.049999,101.489998
2001-09-05,1131.73999,1.325,14.88,7.65,28.870001000000002,100.349998
2001-09-06,1106.400024,1.265714,14.4,8.15,28.01,98.0
2001-09-07,1085.780029,1.234286,14.36,8.51,27.700001,96.589996
2001-09-10,1092.540039,1.2407139999999999,14.47,8.63,28.790001,96.470001
2001-09-17,1038.77002,1.213571,14.0,7.49,26.455,93.339996
2001-09-18,1032.73999,1.162857,13.57,7.29,27.16,96.400002
2001-09-19,1016.099976,1.215714,13.49,7.31,26.934998999999998,96.0
2001-09-20,984.5399779999999,1.12,12.88,7.48,25.379998999999998,93.400002
2001-09-21,965.7999880000001,1.1235709999999999,12.09,7.48,24.855,90.5
2001-09-24,1003.4500119999999,1.175,12.56,7.46,26.004998999999998,94.800003
2001-09-25,1012.2700199999999,1.11,12.6,7.09,25.65,94.449997
2001-09-26,1007.0399779999999,1.082143,12.23,6.35,25.135,91.300003
2001-09-27,1018.6099849999999,1.1078569999999999,11.24,6.2,24.98,90.0
2001-09-28,1040.939941,1.1078569999999999,12.18,5.97,25.584999,91.720001
2001-10-01,1038.550049,1.11,11.9,6.01,25.895,92.709999
2001-10-02,1051.329956,1.075,11.48,6.08,26.525,93.769997
2001-10-03,1072.280029,1.07,13.95,6.76,28.115,96.949997
2001-10-04,1069.630005,1.1342860000000001,14.42,7.04,28.219998999999998,97.309998
2001-10-05,1071.380005,1.152857,14.94,7.2,28.860001,98.019997
2001-10-08,1062.439941,1.157143,15.05,7.12,29.02,98.5
2001-10-09,1056.75,1.142857,14.59,6.91,27.280001000000002,97.139999
2001-10-10,1080.98999,1.201429,15.15,7.26,27.754998999999998,97.25
2001-10-11,1097.430054,1.2671430000000001,16.459999,7.85,28.16,99.400002
2001-10-12,1091.650024,1.286429,16.950001,8.07,28.190001000000002,100.839996
2001-10-15,1089.97998,1.285,16.209999,8.88,29.030001000000002,102.0
2001-10-16,1097.540039,1.286429,16.969998999999998,9.56,29.225,101.849998
2001-10-17,1077.089966,1.213571,15.6,8.92,28.014999,102.900002
2001-10-18,1068.609985,1.285714,16.719998999999998,8.47,28.375,101.260002
2001-10-19,1073.47998,1.307143,16.719998999999998,8.01,28.950001,102.650002
2001-10-22,1089.900024,1.358571,16.83,8.77,30.08,105.25
2001-10-23,1084.780029,1.295714,16.41,9.55,30.215,105.809998
2001-10-24,1085.199951,1.3535709999999999,17.23,7.64,30.66,108.57
2001-10-25,1100.089966,1.370714,17.74,7.77,31.280001000000002,110.660004
2001-10-26,1104.609985,1.3335709999999998,17.290001,7.56,31.1,111.160004
2001-10-29,1078.300049,1.2592860000000001,16.42,7.05,29.82,108.620003
2001-10-30,1059.790039,1.2571430000000001,16.57,6.42,29.440001000000002,108.650002
2001-10-31,1059.780029,1.254286,16.92,6.98,29.075001,108.07
2001-11-01,1084.099976,1.327857,17.66,6.95,30.92,109.889999
2001-11-02,1087.199951,1.326429,17.26,6.71,30.700001,109.5
2001-11-05,1102.839966,1.362143,17.9,6.99,31.635,109.970001
2001-11-06,1118.859985,1.397857,18.469998999999998,7.05,32.389998999999996,113.610001
2001-11-07,1115.800049,1.399286,18.93,7.43,32.125,113.849998
2001-11-08,1118.540039,1.336429,19.09,6.97,32.209998999999996,113.809998
2001-11-09,1120.310059,1.336429,19.200001,7.12,32.605,114.08000200000001
2001-11-12,1118.329956,1.339286,19.26,7.05,32.895,114.860001
2001-11-13,1139.089966,1.3835709999999999,19.58,7.29,33.950001,116.699997
2001-11-14,1141.209961,1.400714,19.889999,9.49,32.974998,114.349998
2001-11-15,1142.23999,1.389286,20.139999,9.05,33.060001,114.75
2001-11-16,1138.650024,1.355,20.02,8.95,32.875,114.5
2001-11-19,1151.060059,1.4285709999999998,20.709999,9.19,33.27,115.0
2001-11-20,1142.660034,1.395,19.790001,8.6,32.700001,115.440002
2001-11-21,1137.030029,1.405714,19.15,8.8,32.025002,114.339996
2001-11-23,1150.339966,1.417143,19.59,9.08,32.355,115.349998
2001-11-26,1157.420044,1.526429,19.93,12.21,32.57,116.33000200000001
2001-11-27,1149.5,1.5,19.700001,11.48,31.870001000000002,114.199997
2001-11-28,1128.52002,1.466429,18.879998999999998,11.59,31.4,112.150002
2001-11-29,1140.199951,1.4585709999999998,19.889999,11.15,32.419998,114.43
2001-11-30,1139.449951,1.5214290000000001,20.440001000000002,11.32,32.105,115.589996
2001-12-03,1129.900024,1.503571,19.860001,10.49,32.384997999999996,114.129997
2001-12-04,1144.800049,1.6,20.52,11.93,33.0,116.639999
2001-12-05,1170.349976,1.697143,21.540001,11.76,34.049999,121.400002
2001-12-06,1167.099976,1.627143,21.790001,12.1,34.325001,120.139999
2001-12-07,1158.310059,1.61,21.16,11.71,33.915001000000004,120.400002
2001-12-10,1139.930054,1.61,20.74,11.65,33.529999,119.660004
2001-12-11,1136.76001,1.555714,20.780001000000002,12.24,33.66,121.5
2001-12-12,1137.069946,1.535,20.5,11.91,33.974998,123.199997
2001-12-13,1119.380005,1.5,19.01,10.89,33.134997999999996,120.25
2001-12-14,1123.089966,1.4564290000000002,19.389999,11.0,33.720001,121.099998
2001-12-17,1134.359985,1.4728569999999999,19.26,10.81,34.490002000000004,121.339996
2001-12-18,1142.920044,1.5007139999999999,19.620001000000002,10.86,34.634997999999996,122.199997
2001-12-19,1149.560059,1.544286,19.35,10.71,34.744999,123.889999
2001-12-20,1139.930054,1.476429,18.290001,10.15,33.380001,122.699997
2001-12-21,1144.890015,1.5,18.190001000000002,10.0,33.77,122.0
2001-12-24,1144.650024,1.525714,18.110001,9.83,33.634997999999996,121.449997
2001-12-26,1149.369995,1.535,18.24,11.1,33.84,122.400002
2001-12-27,1157.130005,1.576429,18.49,10.6,33.924999,123.5
2001-12-28,1161.02002,1.602143,18.540001,10.9,33.935001,122.900002
2001-12-31,1148.079956,1.564286,18.110001,10.82,33.125,120.959999
2002-01-02,1154.670044,1.6642860000000002,19.23,10.96,33.52,121.5
2002-01-03,1165.27002,1.684286,20.76,11.9,34.615002000000004,123.660004
2002-01-04,1172.51001,1.692143,20.83,12.25,34.450001,125.599998
2002-01-07,1164.890015,1.635714,20.530001000000002,12.34,34.279999,124.050003
2002-01-08,1160.709961,1.615,20.950001,11.85,34.689999,124.699997
2002-01-09,1155.140015,1.546429,20.85,11.53,34.355,124.489998
2002-01-10,1156.550049,1.516429,21.0,11.04,34.639998999999996,122.139999
2002-01-11,1145.599976,1.503571,20.209999,11.03,34.305,120.309998
2002-01-14,1138.410034,1.510714,19.629998999999998,10.11,34.235001000000004,118.050003
2002-01-15,1146.189941,1.55,19.68,10.29,34.775002,118.849998
2002-01-16,1127.569946,1.484286,18.940001000000002,9.13,33.935001,117.400002
2002-01-17,1138.880005,1.6057139999999999,19.48,9.74,34.93,119.900002
2002-01-18,1127.579956,1.5835709999999998,18.85,10.16,33.049999,114.25
2002-01-22,1119.310059,1.558571,18.059998999999998,12.6,32.23,110.5
2002-01-23,1128.180054,1.6442860000000001,18.93,12.47,31.870001000000002,107.900002
2002-01-24,1132.150024,1.657857,19.049999,14.01,32.299999,108.720001
2002-01-25,1133.280029,1.660714,19.129998999999998,14.44,31.9,109.279999
2002-01-28,1133.060059,1.662143,19.700001,15.5,31.91,108.150002
2002-01-29,1100.640015,1.647857,19.01,14.22,31.16,103.0
2002-01-30,1113.569946,1.7207139999999999,19.34,13.9,31.424999,105.550003
2002-01-31,1130.199951,1.765714,19.799999,14.19,31.855,107.889999
2002-02-01,1122.199951,1.743571,19.209999,13.73,31.33,108.0
2002-02-04,1094.439941,1.810714,18.309998999999998,12.53,30.559998999999998,106.800003
2002-02-05,1090.02002,1.817857,18.5,11.5,30.575001,106.300003
2002-02-06,1083.51001,1.762143,18.610001,11.26,30.200001,106.629997
2002-02-07,1080.170044,1.735714,17.059998999999998,11.24,29.9,103.910004
2002-02-08,1096.219971,1.716429,16.76,12.52,30.325001,104.989998
2002-02-11,1111.939941,1.784286,17.690001000000002,13.3,30.565001000000002,107.379997
2002-02-12,1107.5,1.765,17.26,12.9,30.07,106.57
2002-02-13,1118.51001,1.786429,17.52,13.29,30.91,108.07
2002-02-14,1116.47998,1.7571430000000001,17.459999,13.88,30.84,107.889999
2002-02-15,1104.180054,1.707143,17.09,13.41,30.115,102.889999
2002-02-19,1083.339966,1.6157139999999999,16.809998999999998,13.01,29.465,101.300003
2002-02-20,1097.97998,1.6521430000000001,16.690001000000002,12.96,29.950001,99.309998
2002-02-21,1080.949951,1.535714,15.11,13.26,29.025,96.379997
2002-02-22,1089.839966,1.6242860000000001,15.24,13.07,28.995001000000002,98.449997
2002-02-25,1109.430054,1.7007139999999998,15.6,13.73,29.540001,98.300003
2002-02-26,1109.380005,1.690714,15.5,14.4,29.275,97.150002
2002-02-27,1109.890015,1.568571,14.24,14.27,29.195,97.83000200000001
2002-02-28,1106.72998,1.55,14.27,14.1,29.17,98.120003
2002-03-01,1131.780029,1.675,15.0,15.39,30.684998999999998,103.019997
2002-03-04,1153.839966,1.735,16.48,16.48,31.65,105.900002
2002-03-05,1146.140015,1.680714,16.51,15.97,31.540001,105.66999799999999
2002-03-06,1162.77002,1.719286,16.77,16.33,31.815001000000002,106.300003
2002-03-07,1157.540039,1.7414290000000001,17.0,15.62,31.360001,103.709999
2002-03-08,1164.310059,1.7614290000000001,17.799999,16.35,31.975,105.089996
2002-03-11,1168.26001,1.79,17.42,16.709999,32.169998,105.239998
2002-03-12,1165.579956,1.765714,16.77,16.309998999999998,31.27,108.5
2002-03-13,1154.089966,1.7492860000000001,16.360001,15.74,31.049999,107.18
2002-03-14,1153.040039,1.745,16.74,14.48,30.610001,106.599998
2002-03-15,1166.160034,1.782143,16.540001,14.03,31.245001000000002,106.790001
2002-03-18,1165.550049,1.7671430000000001,16.52,15.01,31.07,106.349998
2002-03-19,1170.290039,1.775,16.74,14.66,31.115,107.489998
2002-03-20,1151.849976,1.78,16.02,14.5,30.049999,105.5
2002-03-21,1153.589966,1.733571,16.49,15.17,30.68,106.779999
2002-03-22,1148.699951,1.7207139999999999,16.57,15.53,30.225,105.599998
2002-03-25,1131.869995,1.667857,16.18,14.74,29.615,103.559998
2002-03-26,1138.48999,1.675714,16.290001,14.83,29.540001,102.900002
2002-03-27,1144.579956,1.6764290000000002,16.34,14.25,29.719998999999998,103.389999
2002-03-28,1147.390015,1.690714,16.93,14.3,30.155001000000002,104.0
2002-04-01,1146.540039,1.7471430000000001,17.52,14.8,30.190001000000002,102.860001
2002-04-02,1136.76001,1.719286,16.42,14.25,28.639999,100.949997
2002-04-03,1125.400024,1.6964290000000002,16.6,13.67,28.165001,99.959999
2002-04-04,1126.339966,1.778571,16.870001000000002,13.54,28.225,100.839996
2002-04-05,1122.72998,1.7671430000000001,16.15,13.5,27.934998999999998,97.25
2002-04-08,1125.290039,1.754286,16.18,13.95,28.610001,87.410004
2002-04-09,1117.800049,1.721429,14.82,13.6,27.434998999999998,87.739998
2002-04-10,1130.469971,1.7614290000000001,15.55,13.48,28.15,89.010002
2002-04-11,1103.689941,1.775714,14.87,12.74,27.395,84.190002
2002-04-12,1111.01001,1.79,15.3,13.31,27.965,85.599998
2002-04-15,1102.550049,1.785714,15.01,13.89,27.844998999999998,85.349998
2002-04-16,1128.369995,1.838571,15.58,14.01,28.905001000000002,86.199997
2002-04-17,1126.069946,1.865,15.97,14.82,28.315001000000002,84.809998
2002-04-18,1124.469971,1.815,15.44,14.26,28.184998999999998,88.949997
2002-04-19,1125.170044,1.784286,15.26,14.53,28.6,89.0
2002-04-22,1107.829956,1.752143,14.87,14.31,27.795,87.93
2002-04-23,1100.959961,1.732143,14.01,14.06,26.995001000000002,87.33000200000001
2002-04-24,1093.140015,1.697857,14.43,16.790001,26.51,86.5
2002-04-25,1091.47998,1.7228569999999999,14.59,16.82,26.865,86.709999
2002-04-26,1076.319946,1.643571,13.91,16.91,25.75,84.709999
2002-04-29,1065.449951,1.711429,14.13,16.18,26.120001000000002,83.889999
2002-04-30,1076.920044,1.733571,14.65,16.690001000000002,26.129998999999998,83.760002
2002-05-01,1086.459961,1.712857,13.7,16.49,26.375,84.300003
2002-05-02,1084.560059,1.692143,13.64,16.32,25.605,83.860001
2002-05-03,1073.430054,1.679286,13.14,16.049999,24.780001000000002,81.779999
2002-05-06,1052.670044,1.6178569999999999,12.89,16.120001000000002,24.309998999999998,76.0
2002-05-07,1049.48999,1.605,13.08,16.110001,24.735001,76.5
2002-05-08,1088.849976,1.7407139999999999,16.27,17.32,27.485001,82.449997
2002-05-09,1073.01001,1.727857,15.75,17.73,26.059998999999998,79.93
2002-05-10,1054.98999,1.665714,15.42,16.940001000000002,25.025,79.68
2002-05-13,1074.560059,1.71,15.7,17.32,26.344998999999998,82.190002
2002-05-14,1097.280029,1.829286,16.450001,18.809998999999998,27.440001000000002,85.480003
2002-05-15,1091.069946,1.805714,16.559998999999998,19.940001000000002,27.375,84.5
2002-05-16,1098.22998,1.800714,17.01,19.610001,27.870001000000002,85.449997
2002-05-17,1106.589966,1.786429,17.25,19.16,28.014999,85.690002
2002-05-20,1091.880005,1.7671430000000001,16.58,19.389999,27.004998999999998,84.449997
2002-05-21,1079.880005,1.675714,16.16,18.76,26.094998999999998,83.449997
2002-05-22,1086.02002,1.737143,16.559998999999998,18.75,26.844998999999998,84.0
2002-05-23,1097.079956,1.798571,16.9,19.450001,27.41,84.349998
2002-05-24,1083.819946,1.725,16.57,19.469998999999998,26.629998999999998,83.099998
2002-05-28,1074.550049,1.712857,16.379998999999998,19.059998999999998,26.16,82.08000200000001
2002-05-29,1067.660034,1.712857,15.65,18.91,26.025,81.599998
2002-05-30,1064.660034,1.7285709999999999,16.01,18.370001000000002,26.32,82.25
2002-05-31,1067.140015,1.6642860000000002,15.78,18.23,25.455,80.449997
2002-06-03,1040.680054,1.6364290000000001,15.33,17.959999,24.709999,78.110001
2002-06-04,1040.689941,1.627143,16.08,17.969998999999998,24.99,79.309998
2002-06-05,1049.900024,1.622857,15.92,17.99,25.83,80.550003
2002-06-06,1029.150024,1.582857,15.46,18.17,25.950001,79.660004
2002-06-07,1027.530029,1.528571,15.73,18.58,25.99,78.300003
2002-06-10,1030.73999,1.534286,15.47,17.299999,26.41,76.800003
2002-06-11,1013.599976,1.461429,14.99,17.139999,26.285,75.489998
2002-06-12,1020.26001,1.435,15.29,17.08,27.77,74.650002
2002-06-13,1009.5599980000001,1.395714,14.89,17.43,27.110001,75.599998
2002-06-14,1007.2700199999999,1.435714,14.3,16.82,27.625,76.16999799999999
2002-06-17,1036.170044,1.467143,15.07,18.41,27.84,77.139999
2002-06-18,1037.140015,1.439286,14.71,18.780001000000002,27.995001000000002,75.940002
2002-06-19,1019.98999,1.2228569999999999,14.49,18.299999,27.18,73.349998
2002-06-20,1006.2899779999999,1.222143,14.08,17.549999,27.049999,71.58000200000001
2002-06-21,989.1400150000001,1.203571,13.74,17.530001000000002,26.139999,68.75
2002-06-24,992.7199710000001,1.233571,14.06,17.51,27.08,69.699997
2002-06-25,976.1400150000001,1.224286,13.45,15.34,26.475,68.599998
2002-06-26,973.5300289999999,1.182143,13.43,15.85,27.065001000000002,70.050003
2002-06-27,990.6400150000001,1.2185709999999998,13.82,15.86,27.459999,71.900002
2002-06-28,989.820007,1.265714,13.95,16.25,27.35,72.0
2002-07-01,968.650024,1.2185709999999998,13.09,13.55,26.33,67.599998
2002-07-02,948.090027,1.21,12.56,13.32,25.719998999999998,68.58000200000001
2002-07-03,953.98999,1.253571,13.04,14.25,25.92,70.510002
2002-07-05,989.0300289999999,1.338571,14.05,15.21,27.424999,73.5
2002-07-08,976.9799800000001,1.286429,13.67,14.94,26.459999,71.300003
2002-07-09,952.830017,1.252143,13.14,15.6,26.605,69.66999799999999
2002-07-10,920.4699710000001,1.237143,13.51,14.96,26.120001000000002,68.760002
2002-07-11,927.3699949999999,1.307143,14.05,15.55,26.455,69.410004
2002-07-12,921.3900150000001,1.2507139999999999,14.38,15.43,25.93,69.209999
2002-07-15,917.929993,1.302143,14.44,15.94,25.9,71.0
2002-07-16,900.9400019999999,1.275714,14.27,16.290001,25.625,69.010002
2002-07-17,906.0399779999999,1.1164290000000001,14.8,16.16,26.0,70.690002
2002-07-18,881.5599980000001,1.070714,14.34,15.55,25.555,72.050003
2002-07-19,847.75,1.068571,13.65,15.29,24.780001000000002,72.0
2002-07-22,819.849976,1.065714,12.98,15.5,23.754998999999998,68.5
2002-07-23,797.700012,1.033571,12.5,14.55,21.504998999999998,67.050003
2002-07-24,843.429993,1.0857139999999998,13.09,14.1,23.115,69.540001
2002-07-25,838.679993,1.025714,11.61,12.49,21.415001,69.349998
2002-07-26,852.840027,1.024286,11.82,12.93,22.674999,66.400002
2002-07-29,898.9600220000001,1.072857,13.31,14.33,24.125,71.18
2002-07-30,902.7800289999999,1.102143,13.34,14.77,24.049999,71.790001
2002-07-31,911.6199949999999,1.09,13.19,14.45,23.99,70.400002
2002-08-01,884.659973,1.057143,12.1,14.16,22.875,68.25
2002-08-02,864.23999,1.032143,11.89,13.84,22.205,67.879997
2002-08-05,834.599976,0.999286,11.36,12.87,21.995001000000002,65.989998
2002-08-06,859.570007,1.052857,12.07,13.74,22.834999,67.900002
2002-08-07,876.7700199999999,1.0735709999999998,12.99,13.6,23.545,69.16999799999999
2002-08-08,905.4600220000001,1.092857,13.2,13.9,24.455,71.610001
2002-08-09,908.6400150000001,1.0714290000000002,13.12,14.26,24.059998999999998,71.83000200000001
2002-08-12,903.7999880000001,1.070714,13.41,14.46,24.235001,71.769997
2002-08-13,884.2100220000001,1.042143,13.37,13.93,23.530001000000002,71.900002
2002-08-14,919.6199949999999,1.0835709999999998,14.35,13.91,24.855,74.91999799999999
2002-08-15,930.25,1.115,14.36,14.62,24.885,76.5
2002-08-16,928.7700199999999,1.129286,14.45,14.9,25.0,79.349998
2002-08-19,950.7000119999999,1.141429,14.72,15.5,26.0,82.489998
2002-08-20,937.429993,1.1364290000000001,14.73,15.98,25.52,81.269997
2002-08-21,949.3599849999999,1.151429,15.11,15.38,26.139999,81.0
2002-08-22,962.7000119999999,1.140714,15.1,15.73,26.615,81.989998
2002-08-23,940.8599849999999,1.1235709999999999,14.45,15.17,26.110001,80.400002
2002-08-26,947.9500119999999,1.109286,14.49,14.93,26.049999,79.41999799999999
2002-08-27,934.820007,1.060714,14.02,14.52,25.42,77.959999
2002-08-28,917.8699949999999,1.05,13.72,14.57,24.690001000000002,76.059998
2002-08-29,917.7999880000001,1.05,14.2,15.14,25.290001,76.620003
2002-08-30,916.070007,1.0535709999999998,13.82,14.94,24.540001,75.379997
2002-09-03,878.0200199999999,1.003571,13.07,14.6,23.51,72.349998
2002-09-04,893.400024,1.034286,13.27,14.83,24.105,73.730003
2002-09-05,879.150024,1.012857,12.77,14.25,22.955,72.18
2002-09-06,893.919983,1.0271430000000001,13.03,15.31,23.91,73.199997
2002-09-09,902.9600220000001,1.026429,12.96,16.51,24.35,74.5
2002-09-10,909.580017,1.023571,13.43,17.129998999999998,24.895,75.599998
2002-09-11,909.4500119999999,1.020714,13.57,17.110001,24.290001,74.199997
2002-09-12,886.909973,1.01,13.04,16.75,23.575001,71.870003
2002-09-13,889.8099980000001,1.012143,13.05,16.610001,23.955,72.5
2002-09-16,891.099976,1.035714,12.93,16.709999,23.889999,72.32
2002-09-17,873.5200199999999,1.057143,12.54,17.35,23.645,71.75
2002-09-18,869.4600220000001,1.072857,12.5,17.73,23.875,69.550003
2002-09-19,843.320007,1.0414290000000002,12.0,17.209999,23.6,64.800003
2002-09-20,845.3900150000001,1.062143,12.08,15.86,23.73,63.919998
